,company,headline,date,overall_rating,author_position,pros,cons
1029,,NSLC,2016-06-23,5.0,General Assistant,"Laid back atmosphere, friendly staff and a real team based organisation to work for. Management are understanding and easy to get on with, never order staff about and get stuck in with the rest.","A lot does get asked of you, which for some people isn't a bad thing, not many staff so you do have to carry a heavy workload."
1030,,Packaging engineer,2016-06-21,4.0,Anonymous Employee,"Great work enviornment
Amazing work group
Tons of experienced co-workers
Supporting management",Can be a little overwhelming at times
1031,,Huge quantity of challenges and growth opportunities,2016-06-14,4.0,Anonymous Employee,There's lots of learning opportunities if you are looking to get your hands dirty! That's awesome.,"Since the Japanese culture is completely opposite to Western, Nissan faces a terrible conflict of ideas and practices inside the organization."
1032,,No employee friendly approach,2016-06-07,2.0,,Good location in the middle of the French side of Switzerland with good salary,The salaries are lower than in other companies around. No promotion opportunities linked to performance. Not good working environment
1033,,this is for the warehouse in Baltimore.  Liars,2016-06-03,1.0,,I only did security for whelan security but was treated like trash.  Great way to network.  I've meet some good people.,DRAMA DRAMA DRAMA! NOBODY KNOWS WHAT THEY ARE DOING.  Not the boss or supervisors. The employees are grown little men.  Gossip way to much and is very disrespectful
1034,,Demanding environment,2016-05-29,3.0,Product Manager,"Broad carreer opportunities, exposure to top management, ownership","Requires committment and devotion to company. 
Tendency to micromanagement. 
Lean management"
1035,,Ok,2016-05-25,3.0,Auditor,"Some of the people, onsite bank, pharmacy and clinic.",Females don't advance as fast as males. Unprofessional.
1036,,Diverse and challenging but slow to progress,2016-05-25,4.0,Quality Assurance Engineer,Opportunity for time abroad whether for vehicle development or placement in another plant (this is quite rare though). Opportunity to work on new model development and co-ordinate trials. Many cross functional teams which helps build relationships within other departments.,Very flat structure which means promotion if difficult which can lead to demotivating.  Holidays set at specific times of year which is great if you have kids but very limiting if you don't. Experience is thought of in years served and not your actual qualifications.
1037,,Great company but hectic,2016-05-24,4.0,Anonymous Employee,"They could give you quite a lot of responsibilities easily. You can try once and fail. 
Salaries are above average for car manufacturers industry. Company car from
Section manager level. 
People are smart, but sharp.","HR talent management, evaluation process, bonus is a JOKE !!! Frustrating every year. 
At some point it makes no sense to run like chicken without head just for reporting on a last minute basis."
1038,,Great Work Environment,2016-05-22,5.0,Anonymous Employee,"It was a great work experience, I learned a lot as a data analyst there.",The bad thing was that the job was very demanding.
1039,,good environment,2016-05-19,5.0,,"such a nice team, i had a lot to learn, and great car company and i hope i can get back to them","not really much to say, i wish i was implicated more in the projects, not just overlook and just hoover around employes"
1040,,Good place to work,2016-05-17,4.0,,Great company car program,Work every other Saturday
1041,,Production Technician,2016-05-16,2.0,,$13 hourly. Plenty of overtime which counts and time and a half. Sunday's count as double time pay.,Hot environment. Always at work. They made us work every weekend for nearly the whole year. Production goals are unrealistic making you run a ridiculously large amount of total parts.
1042,,Made a deal with the devil,2016-05-09,2.0,Assembly Line Technician,"Great hourly pay, paid shutdowns about 5 weeks off total throughout the year, able to lease vehicles for cheap.","I made a deal with the devil over 4 years ago. Nissan has given me every opportunity to afford everything I need to get stability in my life. 4 years later, I wish I could give it all back because they own me. You're treated like you're nothing to them. They expect you to put their needs before your own in all situations. If you're out of what little paid time you get, good luck being there for your children. They will have you're write up hot off the printer awaiting your return. I was literally given the ultimatum to choose which family member needed medical treatment more. They dont care about you or your family. They reallocate your pay to give the impression they're paying you competitively, ""profit"" share bonuses do not reflect the outcome of company performance, yet have the funds to drop tens of millions on a single advertising opportunity a week later. If you get hurt, they will find a way to push liability on you, even if it is just from wear and tear on your body. Take my advice, find something you're passionate about and roll with it. All this company can offer you is money and you will leave a lesser, more bitter person at the end of the day."
1043,,Front desk,2016-05-03,5.0,Anonymous Employee,"Very good job, you can work up in promotions as long As you work hard and stay focused.","Working every weekend, unless you get vacation time."
1044,,process control,2016-04-22,4.0,,they have world class process control,individuals are easily lost in such a big company
1045,,Procurement,2016-04-20,4.0,Purchasing Engineer,"1. Life & work balance 
2. Motor industry is stable & protected","1. Less competitive 
2. Conservative work style"
1046,,Pricing,2016-04-05,3.0,Anonymous Employee,Company is having queit international environment. People are from different kinds of countries. Good for experiencing multicultural working environment.,Promoting or motivating employees scheme is really bad. People normally easily get frustrated after joining for a while. Therefore turnover of employees is quiet high.
1047,,Salary and experience,2016-04-02,3.0,Vehicle Distribution Coordinator,"Working environment
Very international
Very young people
Promotions almost every 2.7 months
Salaries
Good team buildings
Nice leasing and purchasing scheme
Flexible with working hours","Lack of management
Long working hours
Offices very far away from Paris
Sometimes management do not motivate the teams enough for such a high workload"
1048,,Accounting Supervisor,2016-04-02,3.0,Accounting Supervisor,great on-job experience - friendly work environment - strong reputation,work load - rush requests - timeless deadlines - not take of professional employees
1049,,Credit,2016-03-30,4.0,Credit Analyst,Perks of position. Overtime for salaried personnel.,"RotatingHours, competition. Saturdaye and Sunday work."
1050,,excellent environment,2016-03-29,4.0,Manager,"travel, lots of responsibility, brilliant people to work with, exciting job",long days and political issues
